what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322768621485
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322768637668
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322768645216
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322768646106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1322768646107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322768686309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322768688567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322768897713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322768897827
error,log,,,"Unhandled event loop exception",1322768897881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322768935596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322768935706
error,log,,,"Unhandled event loop exception",1322768935751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322769121639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322769124535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769128450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769135123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322769154341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322769156490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322769162076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322769174973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1322769175004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322769200687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769206839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322769539362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322769542856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769611171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322769629071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322769658684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322769687958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322769688212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322769688477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322769688709
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1322769707265
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1322769708167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769711674
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1322769752462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769784131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769886922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322769897812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322769901510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769912720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769915611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769948747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769962082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322769993536
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322769997286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770056623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770057567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322770065080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770066625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770077104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322770085239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770086536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770094592
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322770132037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770134894
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322770139254
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322770152112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770153958
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322770156667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770299653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770318595
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322770333305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322770379159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322770383454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322770384852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770400148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770494585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770524491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770551953
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322770562950
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322770566171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770650748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1322770650787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770657587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770687980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322770692036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322770697010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770698077
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322770701788
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322770719328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770723287
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1322770728352
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322770730971
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322770743849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770751236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770759051
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322770763371
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322770780693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770782983
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322770786117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770801319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770838601
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322770852744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770867590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1322770902684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322770905482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770910736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1322770910772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770915644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770917854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770918356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1322770920740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322770924961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322770935509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770949686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322770987460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771001446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771064629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771065139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771101591
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322771168552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771238878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1322771238902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771248052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771317925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771319152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771319681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771485484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771486001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771492827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771493916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771889095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771909794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771927869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771975152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771976284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771981475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771983688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771984509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322771993085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772023029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772058776
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322772067723
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322772071956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772074075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772078101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772079951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772152712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772153524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772154647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772156294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772182558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772184639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772259784
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322772277661
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322772279724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772280446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772397514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772404796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772405827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772406948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772411309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772429579
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322772441419
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322772443050
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322772444682
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322772546550
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772588435
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322772591144
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322772591439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772661904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772678774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772688969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772706446
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772715493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772730516
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322772732077
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322772761273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772788989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772793658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772850615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772851429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322772852904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773092695
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322773204570
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1322773205565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773207718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773221413
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322773224788
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1322773225623
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322773228082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322773236770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773238778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1322773238815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773242670
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322773248633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322773265047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322773277634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322773296614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322773297044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322773297833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322773298489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322773299002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1322773299960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322773304502
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1322773308450
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322773312493
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1322773313430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773338503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773445268
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322773454887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773530602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773530714
error,log,,,"Unhandled event loop exception",1322773530769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322773632649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322773667528
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322773669365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773766748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773805779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773874101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1322773874131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322773900768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322774080617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1322774080653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322774086182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322774135965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322774164830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322774189120
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1322774236745
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322774267975
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1322774268780
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322774272754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322774282791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322774286823
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322774291369
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322774299318
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322774304171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322774346664
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1322774347744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322774359104
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322774369164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322774383895
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1322774384249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322774386729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322774451672
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1322774875146
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322774876744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322774894230
